sample,time_s,raw_u16,code12,voltage_V
744,0.372014000,50012,3125,2.518343
745,0.372513000,31271,1954,1.574644
746,0.373012000,13555,847,0.682559
747,0.373512000,7329,458,0.369050
748,0.374012000,16147,1009,0.813078
749,0.374512000,34952,2184,1.760000
750,0.375012000,52668,3291,2.652085
751,0.375512000,58926,3682,2.967205
752,0.376011000,50172,3135,2.526400
753,0.376512000,31383,1961,1.580284
754,0.377011000,13651,853,0.687393
755,0.377511000,7329,458,0.369050
756,0.378011000,16115,1007,0.811467
757,0.378511000,34888,2180,1.756777
758,0.379011000,52620,3288,2.649668
759,0.379511000,58942,3683,2.968011
760,0.380011000,50140,3133,2.524788
761,0.380511000,31335,1958,1.577867
762,0.381010000,13555,847,0.682559
763,0.381510000,7297,456,0.367439
764,0.382010000,16067,1004,0.809050
765,0.382510000,34824,2176,1.753555
766,0.383009000,52540,3283,2.645640
767,0.383509000,58926,3682,2.967205
768,0.384009000,50204,3137,2.528011
769,0.384509000,31495,1968,1.585924
770,0.385008000,13747,859,0.692227
771,0.385508000,7329,458,0.369050
772,0.386013000,16147,1009,0.813078
773,0.386513000,35000,2187,1.762417
774,0.387013000,52620,3288,2.649668
775,0.387513000,58942,3683,2.968011
776,0.388013000,50108,3131,2.523177
777,0.388512000,31415,1963,1.581895
778,0.389011000,13635,852,0.686587
779,0.389511000,7361,460,0.370661
780,0.390012000,16147,1009,0.813078
781,0.390511000,34888,2180,1.756777
782,0.391011000,52572,3285,2.647251
783,0.391512000,58926,3682,2.967205
784,0.392012000,50060,3128,2.520760
785,0.392511000,31351,1959,1.578672
786,0.393012000,13555,847,0.682559
787,0.393512000,7249,453,0.365022
788,0.394011000,16035,1002,0.807439
789,0.394511000,34824,2176,1.753555
790,0.395010000,52540,3283,2.645640
791,0.395510000,58894,3680,2.965594
792,0.396009000,50140,3133,2.524788
793,0.396509000,31447,1965,1.583507
794,0.397009000,13699,856,0.689810
795,0.397509000,7313,457,0.368244
796,0.398009000,16051,1003,0.808244
797,0.398509000,34776,2173,1.751138
798,0.399008000,52508,3281,2.644028
799,0.399509000,58862,3678,2.963982
800,0.400008000,50204,3137,2.528011
801,0.400514000,31239,1952,1.573033
802,0.401014000,13555,847,0.682559
803,0.401513000,7361,460,0.370661
804,0.402013000,16243,1015,0.817913
805,0.402513000,34952,2184,1.760000
806,0.403014000,52620,3288,2.649668
807,0.403514000,58910,3681,2.966400
808,0.404014000,50060,3128,2.520760
809,0.404513000,31303,1956,1.576255
810,0.405013000,13571,848,0.683365
811,0.405513000,7281,455,0.366633
812,0.406013000,16147,1009,0.813078
813,0.406513000,34888,2180,1.756777
814,0.407013000,52620,3288,2.649668
815,0.407512000,58910,3681,2.966400
816,0.408012000,50108,3131,2.523177
817,0.408512000,31351,1959,1.578672
818,0.409011000,13603,850,0.684976
819,0.409511000,7297,456,0.367439
820,0.410011000,16147,1009,0.813078
821,0.410511000,34872,2179,1.755972
822,0.411010000,52540,3283,2.645640
823,0.411510000,58910,3681,2.966400
824,0.412010000,50220,3138,2.528817
825,0.412509000,31431,1964,1.582701
826,0.413009000,13667,854,0.688199
827,0.413509000,7297,456,0.367439
828,0.414008000,15987,999,0.805022
829,0.414509000,34760,2172,1.750332
830,0.415008000,52508,3281,2.644028
831,0.415513000,58926,3682,2.967205
832,0.416014000,50076,3129,2.521566
833,0.416513000,31351,1959,1.578672
834,0.417013000,13603,850,0.684976
835,0.417512000,7329,458,0.369050
836,0.418012000,16147,1009,0.813078
837,0.418512000,34888,2180,1.756777
838,0.419012000,52572,3285,2.647251
839,0.419511000,58910,3681,2.966400
840,0.420011000,50092,3130,2.522371
841,0.420512000,31415,1963,1.581895
842,0.421011000,13651,853,0.687393
843,0.421511000,7361,460,0.370661
844,0.422011000,16115,1007,0.811467
845,0.422511000,34840,2177,1.754360
846,0.423011000,52620,3288,2.649668
847,0.423511000,58782,3673,2.959954
848,0.424011000,50124,3132,2.523982
849,0.424510000,31431,1964,1.582701
850,0.425009000,13667,854,0.688199
851,0.425509000,7329,458,0.369050
852,0.426009000,16035,1002,0.807439
853,0.426509000,34872,2179,1.755972
854,0.427010000,52572,3285,2.647251
855,0.427509000,58894,3680,2.965594
856,0.428009000,50108,3131,2.523177
857,0.428509000,31463,1966,1.584312
858,0.429009000,13715,857,0.690616
859,0.429509000,7345,459,0.369856
860,0.430009000,16003,1000,0.805827
861,0.430509000,34728,2170,1.748720
862,0.431009000,52524,3282,2.644834
863,0.431508000,58926,3682,2.967205
864,0.432008000,50204,3137,2.528011
865,0.432514000,31255,1953,1.573838
866,0.433014000,13491,843,0.679336
867,0.433513000,7313,457,0.368244
868,0.434013000,16099,1006,0.810662
869,0.434512000,34952,2184,1.760000
870,0.435012000,52604,3287,2.648862
871,0.435511000,58974,3685,2.969622
872,0.436011000,50156,3134,2.525594
873,0.436511000,31415,1963,1.581895
874,0.437011000,13667,854,0.688199
875,0.437510000,7313,457,0.368244
876,0.438010000,16083,1005,0.809856
877,0.438509000,34792,2174,1.751943
878,0.439009000,52540,3283,2.645640
879,0.439509000,58862,3678,2.963982
880,0.440008000,50236,3139,2.529622
881,0.440514000,31223,1951,1.572227
882,0.441014000,13555,847,0.682559
883,0.441514000,7313,457,0.368244
884,0.442013000,16179,1011,0.814690
885,0.442513000,34984,2186,1.761611
886,0.443013000,52684,3292,2.652891
887,0.443512000,58958,3684,2.968816
888,0.444012000,50092,3130,2.522371
889,0.444511000,31431,1964,1.582701
890,0.445011000,13635,852,0.686587
891,0.445510000,7249,453,0.365022
892,0.446010000,16099,1006,0.810662
893,0.446510000,34840,2177,1.754360
894,0.447011000,52604,3287,2.648862
895,0.447510000,58958,3684,2.968816
896,0.448010000,50140,3133,2.524788
897,0.448509000,31479,1967,1.585118
898,0.449009000,13619,851,0.685782
899,0.449509000,7281,455,0.366633
900,0.450008000,15987,999,0.805022
901,0.450514000,35032,2189,1.764028
902,0.451008000,52556,3284,2.646445
903,0.451514000,58974,3685,2.969622
904,0.452014000,50028,3126,2.519148
905,0.452514000,31223,1951,1.572227
906,0.453013000,13555,847,0.682559
907,0.453512000,7313,457,0.368244
908,0.454011000,16099,1006,0.810662
909,0.454511000,34920,2182,1.758388
910,0.455010000,52588,3286,2.648057
911,0.455510000,58910,3681,2.966400
912,0.456010000,50140,3133,2.524788
913,0.456509000,31415,1963,1.581895
914,0.457009000,13699,856,0.689810
915,0.457509000,7329,458,0.369050
916,0.458009000,16051,1003,0.808244
917,0.458508000,34776,2173,1.751138
918,0.459009000,52572,3285,2.647251
919,0.459508000,58958,3684,2.968816
920,0.460008000,50220,3138,2.528817
921,0.460508000,31543,1971,1.588340
922,0.461008000,13763,860,0.693033
923,0.461508000,7345,459,0.369856
924,0.462009000,16003,1000,0.805827
925,0.462508000,34760,2172,1.750332
926,0.463008000,52492,3280,2.643222
927,0.463514000,58990,3686,2.970428
928,0.464014000,50028,3126,2.519148
929,0.464514000,31319,1957,1.577061
930,0.465013000,13571,848,0.683365
931,0.465513000,7313,457,0.368244
932,0.466013000,16179,1011,0.814690
933,0.466513000,34952,2184,1.760000
934,0.467013000,52652,3290,2.651280
935,0.467512000,58974,3685,2.969622
936,0.468012000,50108,3131,2.523177
937,0.468512000,31383,1961,1.580284
938,0.469012000,13651,853,0.687393
939,0.469511000,7345,459,0.369856
940,0.470010000,16083,1005,0.809856
941,0.470510000,34888,2180,1.756777
942,0.471009000,52588,3286,2.648057
943,0.471509000,58894,3680,2.965594
944,0.472009000,50268,3141,2.531234
945,0.472508000,31543,1971,1.588340
946,0.473008000,13747,859,0.692227
947,0.473509000,7249,453,0.365022
948,0.474007000,15955,997,0.803410
949,0.474513000,34920,2182,1.758388
950,0.475013000,52636,3289,2.650474
951,0.475512000,58862,3678,2.963982
952,0.476012000,50060,3128,2.520760
953,0.476512000,31335,1958,1.577867
954,0.477012000,13619,851,0.685782
955,0.477511000,7329,458,0.369050
956,0.478011000,16115,1007,0.811467
957,0.478511000,34904,2181,1.757583
958,0.479011000,52652,3290,2.651280
959,0.479510000,58910,3681,2.966400
960,0.480010000,50204,3137,2.528011
961,0.480510000,31463,1966,1.584312
962,0.481009000,13667,854,0.688199
963,0.481509000,7217,451,0.363410
964,0.482009000,15987,999,0.805022
965,0.482508000,34744,2171,1.749526
966,0.483008000,52540,3283,2.645640
967,0.483514000,58942,3683,2.968011
968,0.484014000,50076,3129,2.521566
969,0.484514000,31319,1957,1.577061
970,0.485013000,13603,850,0.684976
971,0.485513000,7281,455,0.366633
972,0.486012000,16083,1005,0.809856
973,0.486512000,34904,2181,1.757583
974,0.487011000,52508,3281,2.644028
975,0.487512000,58862,3678,2.963982
976,0.488012000,50108,3131,2.523177
977,0.488512000,31335,1958,1.577867
978,0.489011000,13475,842,0.678531
979,0.489510000,7361,460,0.370661
980,0.490010000,16083,1005,0.809856
981,0.490510000,34840,2177,1.754360
982,0.491010000,52652,3290,2.651280
983,0.491509000,58990,3686,2.970428
984,0.492009000,50172,3135,2.526400
985,0.492510000,31431,1964,1.582701
986,0.493009000,13667,854,0.688199
987,0.493509000,7329,458,0.369050
988,0.494008000,16019,1001,0.806633
989,0.494514000,35016,2188,1.763223
990,0.495008000,52476,3279,2.642417
991,0.495514000,58942,3683,2.968011
992,0.496014000,49996,3124,2.517537
993,0.496513000,31319,1957,1.577061
994,0.497013000,13603,850,0.684976
995,0.497513000,7345,459,0.369856
996,0.498012000,16115,1007,0.811467
997,0.498512000,34888,2180,1.756777
998,0.499012000,52604,3287,2.648862
999,0.499511000,58894,3680,2.965594
1000,0.500010000,50124,3132,2.523982
1001,0.500510000,31383,1961,1.580284
1002,0.501010000,13651,853,0.687393
1003,0.501510000,7329,458,0.369050
1004,0.502010000,16051,1003,0.808244
1005,0.502509000,34824,2176,1.753555
1006,0.503010000,52524,3282,2.644834
1007,0.503509000,58942,3683,2.968011
1008,0.504009000,50220,3138,2.528817
1009,0.504508000,31575,1973,1.589952
1010,0.505009000,13827,864,0.696255
1011,0.505508000,7249,453,0.365022
1012,0.506014000,16163,1010,0.813884
1013,0.506509000,34760,2172,1.750332
1014,0.507009000,52540,3283,2.645640
1015,0.507509000,58910,3681,2.966400
1016,0.508009000,50188,3136,2.527205
1017,0.508509000,31415,1963,1.581895
1018,0.509009000,13651,853,0.687393
1019,0.509509000,7281,455,0.366633
1020,0.510009000,16019,1001,0.806633
1021,0.510509000,34792,2174,1.751943
1022,0.511009000,52492,3280,2.643222
1023,0.511508000,58974,3685,2.969622
